created_at,id,id_str,full_text,source,retweet_count,favorite_count,time,year
2016-03-01 02:19:31+00:00,704491224099647488,704491224099647488,"13/10 hero af
@ABC",Twitter for iPhone,97,840,2016-Mar,2016
2016-03-01 01:36:14+00:00,704480331685040129,704480331685040128,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,Twitter for iPhone,1197,3723,2016-Mar,2016
2016-02-29 17:56:32+00:00,704364645503647744,704364645503647744,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,Twitter for iPhone,3999,8804,2016-Feb,2016
2016-02-29 16:47:42+00:00,704347321748819968,704347321748819968,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,Twitter for iPhone,393,1729,2016-Feb,2016
2016-02-29 02:40:23+00:00,704134088924532736,704134088924532736,This sneezy pupper is just adorable af. 12/10 (vid by @gwilks1) https://t.co/h5aI0Tim4j,Vine - Make a Scene,519,1653,2016-Feb,2016
2016-02-29 01:17:46+00:00,704113298707505153,704113298707505152,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,Twitter for iPhone,629,2031,2016-Feb,2016
2016-02-28 21:25:30+00:00,704054845121142784,704054845121142784,Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,Twitter for iPhone,1028,3201,2016-Feb,2016
2016-02-28 02:50:28+00:00,703774238772166656,703774238772166656,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",Twitter for iPhone,526,2020,2016-Feb,2016
2016-02-28 02:29:55+00:00,703769065844768768,703769065844768768,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,Twitter for iPhone,1276,3621,2016-Feb,2016
2016-02-27 17:24:05+00:00,703631701117943808,703631701117943808,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,Twitter for iPhone,772,2853,2016-Feb,2016
2016-02-27 16:03:45+00:00,703611486317502464,703611486317502464,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,Twitter for iPhone,1709,4229,2016-Feb,2016
2016-02-27 03:42:44+00:00,703425003149250560,703425003149250560,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",Twitter for iPhone,1559,4162,2016-Feb,2016
2016-02-27 02:32:12+00:00,703407252292673536,703407252292673536,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,Twitter for iPhone,786,2685,2016-Feb,2016
2016-02-27 00:55:11+00:00,703382836347330562,703382836347330560,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,Twitter for iPhone,1285,3837,2016-Feb,2016
2016-02-26 23:10:06+00:00,703356393781329922,703356393781329920,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,Twitter for iPhone,429,2085,2016-Feb,2016
2016-02-26 17:20:56+00:00,703268521220972544,703268521220972544,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,Twitter for iPhone,618,2152,2016-Feb,2016
2016-02-26 04:48:02+00:00,703079050210877440,703079050210877440,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,Twitter for iPhone,3494,8064,2016-Feb,2016
2016-02-26 02:20:37+00:00,703041949650034688,703041949650034688,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,Twitter for iPhone,14198,28996,2016-Feb,2016
2016-02-25 19:04:13+00:00,702932127499816960,702932127499816960,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,Twitter for iPhone,811,2825,2016-Feb,2016
2016-02-25 16:53:11+00:00,702899151802126337,702899151802126336,Say hello to Luna. Her tongue is malfunctioning (tragic). 12/10 please enjoy (vid by @LilyArtz) https://t.co/F9aLnADVIw,Vine - Make a Scene,509,1772,2016-Feb,2016
2016-02-25 02:42:00+00:00,702684942141153280,702684942141153280,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,Twitter for iPhone,1215,3516,2016-Feb,2016
2016-02-25 01:47:04+00:00,702671118226825216,702671118226825216,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,Twitter for iPhone,634,2398,2016-Feb,2016
2016-02-24 20:56:55+00:00,702598099714314240,702598099714314240,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",Twitter for iPhone,3712,11332,2016-Feb,2016
2016-02-24 17:04:07+00:00,702539513671897089,702539513671897088,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,Twitter for iPhone,1091,3134,2016-Feb,2016
2016-02-24 03:21:41+00:00,702332542343577600,702332542343577600,This is Rudy. He's going to be a star. 13/10 talented af (vid by @madalynrossi) https://t.co/Dph4FDGoMd,Vine - Make a Scene,1755,3491,2016-Feb,2016
2016-02-24 02:36:23+00:00,702321140488925184,702321140488925184,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,Twitter for iPhone,1156,3604,2016-Feb,2016
2016-02-23 23:39:59+00:00,702276748847800320,702276748847800320,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",Twitter for iPhone,860,2706,2016-Feb,2016
2016-02-23 19:44:20+00:00,702217446468493312,702217446468493312,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",Twitter for iPhone,1526,5268,2016-Feb,2016
2016-02-23 04:06:20+00:00,701981390485725185,701981390485725184,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,Twitter for iPhone,1106,3755,2016-Feb,2016
2016-02-23 02:12:47+00:00,701952816642965504,701952816642965504,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,Twitter for iPhone,1149,4167,2016-Feb,2016
2016-02-22 21:59:57+00:00,701889187134500865,701889187134500864,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,Twitter for iPhone,1558,3905,2016-Feb,2016
2016-02-22 16:27:58+00:00,701805642395348998,701805642395348992,Please pray for this pupper. Nothing wrong with her she just can't stop getting hit with banana peels. 11/10 https://t.co/8sdVenUAqr,Vine - Make a Scene,1900,3752,2016-Feb,2016
2016-02-22 02:57:08+00:00,701601587219795968,701601587219795968,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,Twitter for iPhone,523,2299,2016-Feb,2016
2016-02-22 00:53:31+00:00,701570477911896070,701570477911896064,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,Twitter for iPhone,1055,3080,2016-Feb,2016
2016-02-21 23:13:01+00:00,701545186879471618,701545186879471616,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,Twitter for iPhone,680,2902,2016-Feb,2016
2016-02-21 01:19:47+00:00,701214700881756160,701214700881756160,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",Twitter for iPhone,5812,13475,2016-Feb,2016
2016-02-20 03:51:05+00:00,700890391244103680,700890391244103680,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,Twitter for iPhone,653,2437,2016-Feb,2016
2016-02-20 02:06:50+00:00,700864154249383937,700864154249383936,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",Twitter for iPhone,685,2828,2016-Feb,2016
2016-02-20 01:00:55+00:00,700847567345688576,700847567345688576,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,Twitter for iPhone,558,2637,2016-Feb,2016
2016-02-19 21:39:54+00:00,700796979434098688,700796979434098688,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr,Twitter for iPhone,1085,2669,2016-Feb,2016
2016-02-19 18:24:26+00:00,700747788515020802,700747788515020800,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,Twitter for iPhone,10673,25130,2016-Feb,2016
2016-02-19 03:11:35+00:00,700518061187723268,700518061187723264,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,Twitter for iPhone,915,2887,2016-Feb,2016
2016-02-19 02:20:14+00:00,700505138482569216,700505138482569216,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,Twitter for iPhone,646,2487,2016-Feb,2016
2016-02-18 23:28:52+00:00,700462010979500032,700462010979500032,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,Twitter for iPhone,2031,4537,2016-Feb,2016
2016-02-18 03:58:39+00:00,700167517596164096,700167517596164096,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,Twitter for iPhone,836,2903,2016-Feb,2016
2016-02-18 02:54:41+00:00,700151421916807169,700151421916807168,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,Twitter for iPhone,754,2450,2016-Feb,2016
2016-02-18 02:24:13+00:00,700143752053182464,700143752053182464,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,Twitter for iPhone,3129,8282,2016-Feb,2016
2016-02-17 21:02:13+00:00,700062718104104960,700062718104104960,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 https://t.co/UtFI7eUCjE,Twitter for iPhone,778,2890,2016-Feb,2016
2016-02-17 18:49:22+00:00,700029284593901568,700029284593901568,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,Twitter for iPhone,661,2262,2016-Feb,2016
2016-02-17 17:01:14+00:00,700002074055016451,700002074055016448,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,Twitter for iPhone,1529,3627,2016-Feb,2016
2016-02-17 03:45:29+00:00,699801817392291840,699801817392291840,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,Twitter for iPhone,1088,3345,2016-Feb,2016
2016-02-17 02:54:04+00:00,699788877217865730,699788877217865728,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,Twitter for iPhone,557,2458,2016-Feb,2016
2016-02-17 02:17:19+00:00,699779630832685056,699779630832685056,Take all my money. 10/10 https://t.co/B28ebc5LzQ,Twitter for iPhone,1397,3039,2016-Feb,2016
2016-02-17 02:02:25+00:00,699775878809702401,699775878809702400,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,Twitter for iPhone,690,2150,2016-Feb,2016
2016-02-16 20:28:06+00:00,699691744225525762,699691744225525760,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10 https://t.co/ZJnCxlIf62",Twitter for iPhone,5174,11252,2016-Feb,2016
2016-02-16 04:15:05+00:00,699446877801091073,699446877801091072,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",Twitter for iPhone,2938,6515,2016-Feb,2016
2016-02-16 03:25:58+00:00,699434518667751424,699434518667751424,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,Twitter for iPhone,577,2384,2016-Feb,2016
2016-02-16 02:42:52+00:00,699423671849451520,699423671849451520,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",Twitter for iPhone,383,1505,2016-Feb,2016
2016-02-16 02:04:04+00:00,699413908797464576,699413908797464576,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",Twitter for iPhone,688,2258,2016-Feb,2016
2016-02-15 23:13:03+00:00,699370870310113280,699370870310113280,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,Twitter for iPhone,497,2053,2016-Feb,2016
2016-02-15 20:04:36+00:00,699323444782047232,699323444782047232,"""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z",Twitter for iPhone,983,3466,2016-Feb,2016
2016-02-15 04:31:20+00:00,699088579889332224,699088579889332224,This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. 3/10 https://t.co/VfLoDZecJ7,Twitter for iPhone,715,2451,2016-Feb,2016
2016-02-15 03:55:41+00:00,699079609774645248,699079609774645248,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,Twitter for iPhone,745,2677,2016-Feb,2016
2016-02-15 03:27:04+00:00,699072405256409088,699072405256409088,ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,Twitter for iPhone,1325,3296,2016-Feb,2016
2016-02-15 02:38:53+00:00,699060279947165696,699060279947165696,This is Yukon. He pukes rainbows. 12/10 magical af https://t.co/n6wND1v7il,Vine - Make a Scene,2059,4173,2016-Feb,2016
2016-02-15 01:05:02+00:00,699036661657767936,699036661657767936,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe,Twitter for iPhone,1345,2863,2016-Feb,2016
2016-02-14 21:55:47+00:00,698989035503689728,698989035503689728,This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35,Twitter for iPhone,1113,3701,2016-Feb,2016
2016-02-14 19:35:46+00:00,698953797952008193,698953797952008192,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4,Twitter for iPhone,1020,2975,2016-Feb,2016
2016-02-14 16:33:40+00:00,698907974262222848,698907974262222848,This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,Twitter for iPhone,699,2787,2016-Feb,2016
2016-02-14 03:29:49+00:00,698710712454139905,698710712454139904,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles https://t.co/rKjK88D05Z,Twitter for iPhone,774,2710,2016-Feb,2016
2016-02-14 03:01:06+00:00,698703483621523456,698703483621523456,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,Twitter for iPhone,425,1608,2016-Feb,2016
2016-02-13 22:29:29+00:00,698635131305795584,698635131305795584,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,Twitter for iPhone,388,1400,2016-Feb,2016
2016-02-13 16:50:04+00:00,698549713696649216,698549713696649216,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,Twitter for iPhone,704,2536,2016-Feb,2016
2016-02-13 03:59:01+00:00,698355670425473025,698355670425473024,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need https://t.co/MrdPZz1CGk,Twitter for iPhone,516,2046,2016-Feb,2016
2016-02-13 03:05:01+00:00,698342080612007937,698342080612007936,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,Twitter for iPhone,1074,2485,2016-Feb,2016
2016-02-12 21:49:15+00:00,698262614669991936,698262614669991936,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,Twitter for iPhone,2268,5214,2016-Feb,2016
2016-02-12 17:22:12+00:00,698195409219559425,698195409219559424,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,Twitter for iPhone,6750,18408,2016-Feb,2016
2016-02-12 16:16:41+00:00,698178924120031232,698178924120031232,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,Twitter for iPhone,830,3084,2016-Feb,2016
2016-02-12 04:07:53+00:00,697995514407682048,697995514407682048,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",Twitter for iPhone,372,1665,2016-Feb,2016
2016-02-12 03:47:39+00:00,697990423684476929,697990423684476928,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,Twitter for iPhone,1451,3592,2016-Feb,2016
2016-02-12 00:39:39+00:00,697943111201378304,697943111201378304,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,Twitter for iPhone,776,2638,2016-Feb,2016
2016-02-11 20:34:41+00:00,697881462549430272,697881462549430272,This is Carter. He wakes up in the morning and pisses excellence. 10/10 best there is plain and simple https://t.co/pHktDjpFr8,Twitter for iPhone,1337,3313,2016-Feb,2016
2016-02-11 03:57:11+00:00,697630435728322560,697630435728322560,Pls make sure ur dogs have gone through some barkour training b4 they attempt stunts like this. 8/10 https://t.co/VmF35YvtqP,Vine - Make a Scene,614,1909,2016-Feb,2016
2016-02-11 03:02:54+00:00,697616773278015490,697616773278015488,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 https://t.co/Jxd5pR02Cn,Twitter for iPhone,1144,3467,2016-Feb,2016
2016-02-11 01:42:02+00:00,697596423848730625,697596423848730624,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 https://t.co/5USjFjKI7Z,Twitter for iPhone,1425,3306,2016-Feb,2016
2016-02-11 00:18:49+00:00,697575480820686848,697575480820686848,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,Twitter for iPhone,572,2250,2016-Feb,2016
2016-02-10 20:23:19+00:00,697516214579523584,697516214579523584,Say hello to Pherb. He does parkour. 9/10 https://t.co/LHFfUyLBZT,Vine - Make a Scene,1282,2281,2016-Feb,2016
2016-02-10 18:11:03+00:00,697482927769255936,697482927769255936,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 https://t.co/YKvt0J5MXr,Twitter for iPhone,765,2662,2016-Feb,2016
2016-02-10 16:51:59+00:00,697463031882764288,697463031882764288,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once https://t.co/HppvrYuamZ,Twitter for iPhone,1552,3748,2016-Feb,2016
2016-02-10 04:06:43+00:00,697270446429966336,697270446429966336,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,Twitter for iPhone,2087,5131,2016-Feb,2016
2016-02-10 03:22:44+00:00,697259378236399616,697259378236399616,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",Twitter for iPhone,1136,3611,2016-Feb,2016
2016-02-10 03:05:46+00:00,697255105972801536,697255105972801536,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,Twitter for iPhone,1315,3316,2016-Feb,2016
2016-02-10 02:14:42+00:00,697242256848379904,697242256848379904,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,Twitter for iPhone,751,2753,2016-Feb,2016
2016-02-09 03:35:31+00:00,696900204696625153,696900204696625152,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,Twitter for iPhone,1156,3492,2016-Feb,2016
2016-02-09 03:14:25+00:00,696894894812565505,696894894812565504,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,Twitter for iPhone,758,2594,2016-Feb,2016
2016-02-09 02:40:05+00:00,696886256886657024,696886256886657024,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,Twitter for iPhone,2016,5317,2016-Feb,2016
2016-02-09 02:07:12+00:00,696877980375769088,696877980375769088,This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin https://t.co/XhR7PAgcwF,Twitter for iPhone,802,2689,2016-Feb,2016
2016-02-08 17:58:03+00:00,696754882863349760,696754882863349760,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,Twitter for iPhone,396,1615,2016-Feb,2016
2016-02-08 17:17:22+00:00,696744641916489729,696744641916489728,This is Klevin. He doesn't want his family brainwashed by mainstream media. 10/10 (vid by @AshtonHose) https://t.co/ghhbMAFPW8,Vine - Make a Scene,1069,2293,2016-Feb,2016
2016-02-08 15:14:57+00:00,696713835009417216,696713835009417216,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,Twitter for iPhone,757,2613,2016-Feb,2016
2016-02-08 02:18:30+00:00,696518437233913856,696518437233913856,Oh my god 10/10 for every little hot dog pupper,Twitter for iPhone,1887,4274,2016-Feb,2016
2016-02-08 00:27:39+00:00,696490539101908992,696490539101908992,After reading the comments I may have overestimated this pup. Downgraded to a 1/10. Please forgive me,Twitter for iPhone,170,1339,2016-Feb,2016
2016-02-08 00:20:23+00:00,696488710901260288,696488710901260288,12/10 revolutionary af https://t.co/zKzq4nIY86,Twitter for iPhone,1166,2788,2016-Feb,2016
2016-02-07 18:51:43+00:00,696405997980676096,696405997980676096,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,Twitter for iPhone,1284,3531,2016-Feb,2016
2016-02-06 22:38:50+00:00,696100768806522880,696100768806522880,This poor pupper has been stuck in a vortex since last week. Please keep her in your thoughts. 10/10 https://t.co/7ODQWHwYDx,Vine - Make a Scene,750,2125,2016-Feb,2016
2016-02-06 03:50:33+00:00,695816827381944320,695816827381944320,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,Twitter for iPhone,1320,3287,2016-Feb,2016
2016-02-06 02:22:53+00:00,695794761660297217,695794761660297216,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,Twitter for iPhone,880,3490,2016-Feb,2016
2016-02-06 00:35:13+00:00,695767669421768709,695767669421768704,If you are aware of who is making these please let me know. 13/10 vroom vroom https://t.co/U0D1sbIDrG,Twitter for iPhone,854,2060,2016-Feb,2016
2016-02-05 15:27:17+00:00,695629776980148225,695629776980148224,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,Twitter for iPhone,2377,5020,2016-Feb,2016
2016-02-05 03:18:42+00:00,695446424020918272,695446424020918272,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,Twitter for iPhone,2026,4787,2016-Feb,2016
2016-02-05 00:51:51+00:00,695409464418041856,695409464418041856,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,Twitter for iPhone,4017,9460,2016-Feb,2016
2016-02-04 18:35:39+00:00,695314793360662529,695314793360662528,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,Twitter for iPhone,1675,4004,2016-Feb,2016
2016-02-04 04:03:57+00:00,695095422348574720,695095422348574720,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,Twitter for iPhone,684,2888,2016-Feb,2016
2016-02-04 02:40:08+00:00,695074328191332352,695074328191332352,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,Twitter for iPhone,1239,3116,2016-Feb,2016
2016-02-04 02:00:27+00:00,695064344191721472,695064344191721472,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) https://t.co/uaJmNgXR2P",Twitter for iPhone,685,1771,2016-Feb,2016
2016-02-04 01:07:39+00:00,695051054296211456,695051054296211456,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",Twitter for iPhone,885,2918,2016-Feb,2016
2016-02-03 16:49:55+00:00,694925794720792577,694925794720792576,Please only send in dogs. This t-rex is very scary. 5/10 ...might still pet (vid by @helizabethmicha) https://t.co/Vn6w5w8TO2,Vine - Make a Scene,1043,2965,2016-Feb,2016
2016-02-03 15:30:43+00:00,694905863685980160,694905863685980160,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,Twitter for iPhone,1053,3046,2016-Feb,2016
2016-02-02 23:52:22+00:00,694669722378485760,694669722378485760,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://t.co/9mb0P2rjk2,Twitter for iPhone,13517,26068,2016-Feb,2016
2016-02-02 03:08:26+00:00,694356675654983680,694356675654983680,"This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af. 10/10 https://t.co/SQsEBWxPyG",Twitter for iPhone,328,1653,2016-Feb,2016
2016-02-02 02:53:12+00:00,694352839993344000,694352839993344000,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,Twitter for iPhone,700,2244,2016-Feb,2016
2016-02-02 02:10:14+00:00,694342028726001664,694342028726001664,It's okay pup. This happens every time I listen to @adele also. 11/10 (vid by @_larirutschmann) https://t.co/oCImpQuoRb,Vine - Make a Scene,557,1727,2016-Feb,2016
2016-02-02 01:21:07+00:00,694329668942569472,694329668942569472,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,Twitter for iPhone,569,2203,2016-Feb,2016
2016-02-01 17:11:59+00:00,694206574471057408,694206574471057408,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",Twitter for iPhone,2297,4582,2016-Feb,2016
